"X1SEX","X1RACE","X1MOMRESP","X1MOMEDU","X1MOMRACE","X1DADRESP","X1DADEDU","X1DADRACE","X1HHNUMBER","X1SES","X1MTHUTI","X1MTHEFF","X1MTHINT","X1SCIUTI","X1SCIEFF","X1SCIINT","X1SCHOOLBEL","X1SCHOOLENG","X1STUEDEXPCT","X1PAREDEXPCT","X1TMRACE","X1TMCERT","X1LOCALE","X1REGION","X1SCHOOLCLI","X1COUPERTEA","X1COUPERCOU","X1COUPERPRI","X3TGPA9TH","S1NOHWDN","S1NOPAPER","S1NOBOOKS","S1LATE","S1PAYOFF","S1GETINTOCLG","S1AFFORD","S1WORKING","S1FRNDGRADES","S1FRNDSCHOOL","S1FRNDCLASS","S1FRNDCLG","S1HRMHOMEWK","S1HRSHOMEWK","S1HROTHHOMWK","S1SUREHSGRAD","P1BEHAVE","P1ATTEND","P1PERFORM","P1HWOFTEN","X4EVERDROP","X4PSENRSTLV"
"0","8","1","4","8","0","3","8","4",0.1989,-0.3,-2.07,-0.66,-0.94,-0.48,-0.23,-0.39,0.79,"10","6","8","1","2","2",-1.09,0.31,-0.49,0,3.5,"1","1","1","3","3","3","3","3","1","1","1","1","1","1",2,"1","1","1","1","3","0","1"
"1","5","0","1","5","1","1","5","4",-0.7992,1.31,-0.75,-0.18,0.1,-0.05,0.92,-0.04,-2.78,"2","11","8","1","3","3",-0.17,-0.8,0.14,1.1,3.5,"4","4","4","2","2","3","3","3","1","2","1","2","1","1",1,"2","1","1","1","1","0","2"
"0","8","1","2","8","0","2","8","7",-0.4191,-0.3,0.1,0.17,1.27,-0.48,-0.61,1.59,0.59,"11","2","8","1","1","3",-0.28,0.17,0.14,-0.31,3,"2","2","1","1","4","4","3","4","1","2","1","1","1","1",2,"1","1","1","1","3","0","2"
"0","5","1","1","5","0","0","0","3",-1.5735,1.31,0.82,1.42,1.69,1.83,0.56,-0.04,1.39,"10","6","8","1","1","3",0.14,1.07,1.15,1.1,3.5,"1","1","1","1","2","3","3","1","1","2","1","1","1","2",4,"1","1","1","1","1","0","1"
"0","7","1","2","6","0","0","0","6",-0.6782,-0.7,0.07,-0.66,-1.32,-0.9,-1.05,-0.83,-1.36,"6","8","8","3","4","2",-3.64,-0.6,-1.38,0.54,2,"3","2","3","3","3","2","3","3","1","1","1","1","1","1",1,"1","3","1","3","1","0","2"
"0","8","1","4","8","0","7","8","4",1.9474,0.9,1.62,0.3,0.52,1.83,1.38,-0.12,-0.2,"10","10","8","1","3","3",-0.74,-0.93,1.15,1.1,4,"2","2","2","2","2","4","4","4","1","1","1","1","1","1",1,"1","1","1","2","3","0","1"
"0","8","1","2","8","0","2","8","4",-0.1027,-0.7,0.49,0.85,0.1,0.36,0.87,0.21,0.21,"2","8","8","1","2","1",-0.41,-0.8,1.15,1.1,3.5,"3","2","2","1","3","3","3","3","2","2","1","1","1","1",1,"1","1","1","1","2","0","1"
"1","8","1","4","8","0","3","8","3",0.1474,0.27,0.78,1.41,0.1,-0.17,1.25,0.49,0.71,"8","10","8","1","3","2",-0.72,0.85,1.15,1.1,3.5,"2","1","1","2","3","3","3","4","1","1","1","1","2","2",2,"1","1","1","1","2","0","1"
"1","8","1","2","8","0","2","8","4",-0.0655,-0.07,0.1,0.19,0.1,-1.33,-1.38,1.34,1.39,"2","10","8","1","4","3",0.08,0.87,1.02,0.8,3.5,"1","1","1","1","4","4","4","4","1","1","1","1","1","1",2,"1","1","1","2","2","0","0"
"1","3","1","2","3","0","0","0","4",-0.8837,-0.3,-0.58,-2.46,1.69,0.38,0.93,-1.08,-2.09,"10","2","2","1","1","2",-0.9,-1.65,-0.33,-1.5,1,"3","3","3","4","1","4","4","2","1","1","2","1","1","1",1,"1","1","3","2","4","1","0"
"1","8","1","3","8","0","4","8","5",0.6075,-0.3,1.62,-0.16,1.69,0.25,0.99,1.59,-1.51,"10","10","8","1","3","2",0.7,-0.05,-0.21,0.2,3.5,"4","1","4","2","4","4","4","4","1","2","1","1","1","2",2,"1","1","1","1","2","0","1"
"1","5","1","1","4","0","1","4","3",-0.9992,0.9,-0.85,0.01,1.69,-0.05,0.87,1.59,-0.58,"10","6","8","1","2","2",-1.01,-0.6,0.21,0.95,2,"3","2","2","2","4","4","4","4","1","1","1","1","1","1",1,"1","1","1","1","4","0","0"
"1","8","0","2","8","1","2","8","4",-0.0902,-0.3,-0.17,-0.18,0.1,-1.22,-1,-0.37,0.12,"4","8","8","1","4","2",0.6,-0.8,-1.85,-1.54,4,"1","1","3","2","3","3","2","3","1","1","1","1","1","1",1,"1","1","1","1","2","1","1"
"0","8","1","1","8","0","0","0","3",-1.7157,0.9,1.62,1.69,0.66,0.25,-0.17,1.59,1.01,"2","10","8","1","4","3",1.14,1.17,0.74,1.1,1,"2","1","1","1","1","4","2","2","1","2","1","2","1","1",2,"1","1","3","1","2","1","0"
"0","2","0","4","2","1","5","2","4",0.7693,-0.3,0.95,-0.18,-1.5,-0.59,-1.83,-0.59,-0.62,"8","10","8","1","1","3",1.15,1.27,1.15,1.1,3.5,"2","3","2","2","2","4","4","3","1","2","1","1","2","1",3,"1","1","1","1","1","0","1"
"0","8","0","2","8","1","4","8","4",0.4316,-1.33,1.07,-0.18,-0.89,-0.36,0.16,-0.39,0.21,"11","3","8","1","2","4",-0.39,-0.8,-1.03,-0.23,2.5,"3","2","1","1","3","4","4","3","1","2","1","1","1","1",1,"1","1","1","3","4","0","0"
"1","8","1","2","8","0","2","8","4",-0.3217,-0.3,-0.29,0.19,0.1,-1.33,-0.28,1.34,-0.96,"11","6","8","1","3","3",0.34,0.56,0.74,-0.71,3,"4","2","2","2","3","3","3","3","1","1","1","1","1","1",2,"1","1","1","1","3","0","1"
"1","3","0","0","0","1","2","3","5",-0.1942,0.9,-0.19,-0.64,0.66,-0.04,0.16,-0.37,0.1,"6","8","8","1","2","4",-0.5,0.59,-0.22,0.8,3,"2","2","2","1","3","3","3","2","1","2","1","1","2","1",2,"1","1","1","1","3","0","0"
"1","5","0","3","5","1","3","8","6",-0.2826,-0.13,-0.73,0.66,-0.89,0.55,-0.23,-0.52,0.52,"8","6","8","1","2","4",0.28,-1.71,-0.9,0.18,3.5,"2","1","2","1","3","3","1","3","1","1","1","1","2","1",1,"1","1","1","1","4","0","1"
"1","8","1","5","8","0","4","8","3",1.4435,0.9,0.55,0.49,1.69,1.83,1.38,1.59,1.39,"10","10","8","1","2","3",0.61,-2.2,-1.38,-1.11,3.5,"1","1","1","1","4","4","3","4","1","2","1","1","2","2",3,"1","1","1","1","2","0","1"
"0","5","0","1","5","1","1","5","4",-0.7858,-1.27,0.77,-0.38,0.1,-0.49,-0.6,-1.87,-2.1,"11","2","8","1","4","2",-0.62,0.03,1.02,0.4,1,"3","4","4","1","3","3","3","3","1","1","2","2","1","1",1,"2","2","2","1","4","1","0"
"0","5","1","1","4","0","0","0","4",-1.6616,-0.3,0.9,0.85,-0.33,1.53,0.16,-0.37,-0.2,"11","2","3","1","4","2",0.56,-2.48,0.68,1.1,3.5,"2","2","2","2","3","3","1","3","1","2","1","1","1","1",1,"1","1","1","1","1","0","1"
"0","8","1","2","8","0","2","8","4",0.0312,-0.7,-0.56,0.1,-1.08,-0.89,0.56,-0.04,-0.01,"6","6","8","1","1","3",-0.06,0.6,0.48,0.95,3.5,"2","2","1","3","3","3","3","4","1","1","1","1","1","1",1,"1","1","1","1","3","0","2"
"1","8","1","7","8","0","4","8","4",1.7325,-1.33,-0.3,-0.16,-1.08,-0.18,0.16,1.59,1.39,"8","10","8","1","2","1",1.53,1.56,1.15,1.1,3.5,"1","1","1","1","4","4","4","4","1","1","1","1","2","3",5,"1","1","1","1","3","0","1"
"1","8","1","2","8","0","2","8","5",-0.2479,0.9,0.55,0.19,0.1,0.8,0.82,0.78,1.39,"8","6","8","3","1","2",-1.24,-0.61,-0.05,-0.68,3.5,"1","1","1","1","4","4","4","4","1","2","1","1","2","2",2,"1","1","1","1","3","0","0"
"1","8","0","5","5","1","5","8","4",1.2169,-0.3,1.07,1.12,-0.89,1.53,0.99,1.59,0.03,"6","8","2","1","1","3",0.77,0.8,-1.09,-0.19,4,"3","1","1","3","4","3","3","4","1","2","1","1","2","2",2,"1","1","1","1","3","0","1"
"0","6","1","4","8","0","2","2","4",0.5787,0.67,0.1,0.86,0.1,0.25,0.93,1.26,-0.69,"11","11","8","1","2","3",-0.28,0.29,1.15,-0.25,3.5,"2","2","3","2","3","3","3","3","2","1","1","1","2","2",2,"2","1","1","1","3","0","1"
"1","2","0","2","2","1","3","2","4",0.0363,-0.7,-0.56,-1.31,0.1,0.25,0.54,-0.89,0.9,"4","10","8","1","2","3",-0.52,-0.62,-1.25,-0.69,3,"1","1","2","1","3","4","3","3","1","1","1","1","2","1",3,"1","1","1","1","3","0","1"
"0","8","0","4","8","1","4","8","5",0.9973,1.31,1.62,1.69,1.69,0.96,0.86,-1.22,-0.47,"1","5","8","1","2","2",0.14,-0.82,-0.9,-1.55,1,"4","2","1","2","3","3","4","2","1","2","1","1","2","1",2,"3","2","1","3","2","0","0"
"1","8","1","4","8","0","4","8","3",0.3177,-0.13,-0.56,-0.36,0.28,-0.05,0.09,0.7,0.79,"6","10","8","1","1","3",-0.8,-1.93,-1.38,-1.25,3.5,"1","1","1","3","4","4","3","4","1","1","1","1","2","1",2,"1","1","1","1","4","0","1"
"0","3","1","4","3","0","0","0","4",-0.3118,-0.93,-0.29,-2.46,0.15,-0.48,0.54,-0.39,0.33,"6","6","3","1","2","3",-4.22,-2.48,-1.92,-1.11,2.5,"3","1","1","2","3","3","3","3","1","1","1","1","1","1",2,"1","1","1","1","3","1","0"
"0","8","1","2","8","0","0","0","5",-0.4657,-0.3,-2.53,-1.21,1.27,-0.79,-2.26,-0.54,-0.96,"10","11","8","1","2","4",-0.17,-0.53,-1.38,-1.25,1,"4","2","2","2","1","4","4","1","2","2","1","1","1","1",1,"1","2","3","3","3","0","0"
"1","8","0","3","8","1","4","8","5",0.1555,-0.3,0.38,1.25,-1.93,-0.16,-1.38,1.59,0.96,"8","10","8","5","4","2",-1.2,0.87,1.02,-0.91,2.5,"1","2","1","1","4","4","4","4","1","1","1","1","2","2",3,"1","1","1","1","3","0","0"
"0","8","0","7","8","1","4","8","5",1.6438,0.9,1.07,1.34,0.1,1.53,0.91,1.59,-1.19,"8","10","8","1","1","3",1.21,1.09,-0.02,0.15,3.5,"3","3","3","1","4","4","4","4","2","1","1","1","4","2",3,"1","1","1","1","1","0","1"
"0","3","1","2","3","0","0","0","3",-0.8103,1.31,1.62,2.08,-0.33,-1.2,-0.61,1.34,0.59,"11","4","8","1","3","2",-1,0.52,1.15,1.1,3,"2","2","1","1","1","3","3","4","1","1","1","1","4","1",5,"1","1","1","1","1","0","1"
"1","3","1","5","3","0","7","3","4",2.1068,-0.3,-0.85,-1.98,-0.33,-0.89,-1.05,-0.89,-0.58,"8","8","8","1","4","1",-2.04,-0.53,-1.5,-1.94,3,"3","2","2","2","3","3","3","3","1","2","1","1","1","1",1,"1","2","1","1","3","0","1"
"0","8","0","3","8","1","3","8","4",-0.4279,1.31,-0.85,-1.33,0.1,-0.18,-0.23,1.34,1.39,"6","2","8","1","2","3",-0.52,1.56,1.15,1.1,2,"1","1","1","1","4","4","1","4","1","1","1","1","1","1",2,"1","2","1","3","2","1","0"
"1","3","1","1","3","0","0","0","3",-1.6616,1.31,1.34,1.6,0.41,1.12,0.93,0.21,0.71,"10","10","4","1","4","3",-0.33,-0.6,-0.08,0.69,2,"2","1","1","2","2","4","2","1","1","1","1","1","3","3",3,"1","1","2","1","1","0","0"
"0","5","1","2","8","0","2","8","4",-0.4715,-0.3,0.1,0.19,0.1,1.83,0.5,1,1.01,"10","6","8","1","2","3",-2.12,-0.6,-1.38,-1.11,4,"2","1","1","1","4","4","4","4","2","1","1","1","2","2",2,"1","1","1","1","3","0","1"
"1","5","1","3","8","0","2","8","8",-0.4012,-0.3,1.23,0.19,1.69,0.69,1.38,-0.12,-1.05,"6","6","8","1","4","4",-1.55,0.9,0.42,0.95,2.5,"2","4","2","2","3","3","2","4","1","1","1","1","2","2",2,"1","1","1","1","2","0","1"
"0","6","1","1","8","0","1","8","7",-0.93,1.31,1.62,1.32,1.69,1.83,2.03,1.59,1.39,"2","4","8","3","4","2",-0.07,-0.51,1.02,0.2,2.5,"1","1","1","1","1","4","1","4","1","1","1","1","3","5",2,"1","2","1","1","4","0","2"
"1","2","0","3","2","1","2","2","5",0.5246,0.67,1.34,-0.24,1.27,0.69,1.7,1.1,0.23,"10","10","8","1","2","2",1.37,1.56,1.15,1.1,4,"2","1","2","2","4","4","4","4","1","1","1","1","2","1",3,"1","1","1","1","3","0","1"
"0","5","0","4","5","1","2","5","4",-0.3547,0.27,0.39,-1.38,-0.89,-0.46,-0.23,-0.39,0.48,"11","10","8","1","2","3",-0.65,0.42,-0.15,0,3,"1","2","2","1","3","3","2","3","1","1","1","1","1","1",2,"2","1","1","1","1","0","1"
"0","7","1","2","9","0","2","9","6",-0.4843,-0.36,-1.82,-0.57,-1.5,-0.48,0.49,0.75,-0.09,"11","4","8","1","4","4",0.19,-0.22,0.68,-0.59,1,"3","2","1","2","1","1","3","3","1","1","1","1","1","1",3,"2","4","3","4","3","0","0"
"0","6","1","1","2","0","0","0","3",-1.0772,-1.27,-1,-0.11,-1.5,-2.48,-0.67,-2.12,-0.2,"8","4","8","1","4","3",-0.86,-1.56,-1.79,-1.25,3.5,"2","2","2","2","3","3","3","3","1","2","1","1","1","1",1,"2","1","1","1","1","0","0"
"0","8","1","2","8","0","2","8","3",0.2038,-0.7,1.21,0.86,0.15,-0.17,0.54,-0.04,0.59,"6","8","8","1","2","1",-0.59,1.17,0.26,-2.3,3,"2","2","1","1","4","4","4","3","1","2","1","1","1","1",2,"1","1","1","1","1","0","1"
"0","8","0","2","8","1","7","8","5",1.035,-3.51,0.1,0.56,-1.5,-2.49,-2.15,0.73,1.39,"4","11","8","1","2","1",-0.41,-0.8,1.15,1.1,3.5,"1","1","1","1","2","1","1","1","1","2","1","1","1","1",2,"2","1","1","1","3","0","1"
"1","8","1","2","8","0","0","0","5",0.215,-1.33,0.1,-0.29,-0.89,0.25,0.56,0.65,-0.28,"11","7","8","1","2","4",0.08,-1.09,-1.38,-1.11,2.5,"3","2","2","1","3","4","4","4","1","1","1","1","2","2",2,"1","1","1","1","1","1","2"
"1","8","0","4","8","1","4","8","5",0.942,-0.3,0.1,0.55,0.71,0.99,0.93,1.26,0.71,"10","8","8","1","3","2",0.7,-0.05,-0.21,0.2,4,"2","1","1","2","3","3","3","4","1","1","1","1","2","1",2,"1","2","1","1","2","0","1"
"0","3","1","4","3","0","4","8","4",1.0753,0.67,1.34,0.29,1.27,-0.48,-1.77,-0.3,-0.6,"8","6","8","1","4","3",0.17,0.51,-0.56,-0.76,3.5,"4","3","1","1","3","3","1","3","1","2","1","1","1","1",1,"1","3","1","3","1","0","0"
"0","8","1","7","8","0","7","8","4",2.4996,-0.3,0.1,-0.64,-0.33,0.25,0.16,0.1,-0.2,"8","11","2","0","2","1",1.59,0.23,-0.14,-1.34,3,"2","2","2","2","3","3","3","3","1","1","1","1","1","2",3,"1","1","1","1","1","0","1"
"1","8","1","4","8","0","3","8","4",0.3898,-0.3,0.1,-0.18,-0.33,0.25,0.16,-0.39,1.39,"10","6","8","1","1","4",-2.01,0.17,0.74,0.95,3,"1","1","1","1","3","3","3","3","1","1","1","1","3","2",3,"1","2","1","3","4","0","2"
"0","1","1","2","6","0","0","0","4",-1.248,-0.3,-2.14,-1.34,0.1,0.25,0.09,-1.13,-2.48,"10","2","8","5","2","4",-0.3,-1.71,-0.9,0.18,0.25,"4","4","4","1","4","2","1","2","1","2","1","1","1","2",2,"2","2","2","4","1","1","0"
"1","8","0","2","8","1","5","8","4",0.7151,-0.3,-0.17,0.49,0.1,-0.05,0.16,0.21,1.01,"8","8","8","1","1","3",1.44,1.07,1.15,1.1,4,"2","1","1","1","4","4","3","3","1","1","1","1","2","2",2,"1","1","1","1","2","0","1"
"0","8","0","0","0","1","2","8","4",-0.0103,0.9,0.1,-0.18,0.28,-0.05,-1.05,0.77,0.59,"10","8","8","1","2","1",-0.69,0.8,1.15,1.1,3,"2","2","1","1","4","3","3","3","1","1","1","1","2","2",2,"1","1","1","1","2","0","1"
"1","8","0","3","8","1","4","8","5",0.2797,-0.3,-0.56,0.19,-1.45,-0.46,-0.23,-0.39,-1.73,"11","8","8","1","1","4",0.64,-0.05,-0.15,-0.01,2.5,"3","4","2","3","3","3","3","3","2","2","1","1","1","1",1,"1","1","1","1","3","0","0"
"0","8","1","3","8","0","4","8","3",0.7692,1.31,1.62,2.08,1.69,1.83,1.38,0.45,1.09,"10","10","8","1","3","1",-0.32,-0.8,-0.33,-1.11,4,"1","1","1","2","4","4","4","4","1","1","1","1","1","1",1,"1","1","1","1","2","0","1"
"1","5","1","2","5","0","2","5","4",-0.1505,1.31,0.1,0.14,0.71,0.67,1,0.55,0.71,"10","10","8","0","1","3",0.8,0.51,0.81,1.1,3,"2","1","1","2","4","3","4","4","1","1","1","1","2","2",3,"1","1","1","1","1","0","1"
"0","2","0","5","2","1","5","2","4",1.5858,0.9,1.62,2.08,0.71,1.83,1.25,1.59,1.39,"10","10","8","1","2","2",-0.11,0.87,0.26,0.52,4,"1","1","1","1","4","4","4","4","1","1","1","1","1","1",2,"1","1","1","1","1","0","1"
"1","8","1","2","8","0","2","8","4",0.0335,-0.7,-0.17,-1.01,-1.5,-0.05,0.16,-0.73,-0.2,"8","8","8","1","2","1",-1.04,0.81,0.26,1.1,3,"2","2","2","2","4","4","3","3","1","2","1","1","1","1",1,"1","1","1","1","2","0","1"
"0","8","1","4","8","0","3","8","4",0.1131,0.9,0.1,1.71,0.71,-0.48,0.54,0.7,0.71,"7","6","8","0","1","3",1.08,1.07,0.74,0.69,2.5,"2","1","1","2","4","2","2","4","2","1","1","1","2","1",3,"1","1","1","1","2","0","1"
"0","8","1","2","8","0","2","8","3",-0.2769,-2.37,0.1,-0.56,-0.47,0.97,1.32,-1.88,-0.26,"4","10","8","1","1","4",-1.6,-0.05,-0.21,0.18,3.5,"2","4","1","1","4","4","1","3","1","2","1","1","1","1",1,"1","1","1","1","2","1","1"
"1","8","1","3","8","0","0","0","6",-0.1361,-0.3,0.1,0.14,-0.47,1.83,-0.35,1.59,0.16,"10","10","8","1","4","3",-0.74,0.51,-0.56,-0.76,3.5,"2","3","1","1","4","4","4","4","1","1","1","1","2","1",2,"1","1","1","1","2","1","0"
"0","8","1","2","8","0","0","0","2",-0.4907,-1.56,-0.56,-0.66,-1.88,-1.33,-1.82,-0.96,-0.09,"4","4","8","2","2","3",-1.31,0.8,0.74,0.26,2,"3","2","1","2","3","3","2","3","2","2","1","1","1","1",1,"1","2","1","1","2","1","0"
"1","8","0","3","8","1","3","5","4",0.0136,1.31,0.77,1.32,1.69,1.42,2.03,1.26,0.1,"10","10","3","1","4","3",0.08,-1.51,-1.72,-0.87,3.5,"2","2","2","1","4","4","3","3","1","1","1","1","2","3",6,"1","1","1","1","3","0","0"
"0","8","0","2","8","1","2","8","3",-0.2737,0.9,0.51,0.85,0.1,-0.05,-1,-0.39,0.9,"9","10","8","1","4","4",-0.69,-0.8,-0.62,0,3.5,"1","1","2","1","4","3","3","4","1","1","1","1","2","1",1,"1","1","1","1","1","0","1"
"1","6","1","4","2","0","4","2","4",0.9651,0.04,-0.69,1.34,-0.28,-1.75,0.21,1.23,1.39,"11","6","3","1","2","1",1.25,1.56,1.15,1.1,3.5,"1","1","1","1","3","4","3","3","1","1","1","1","3","2",2,"1","1","1","1","2","0","1"
"0","6","1","2","2","0","4","8","4",0.897,0.27,-0.17,1.32,0.71,-0.05,0.49,-0.04,1.01,"11","8","8","1","1","4",-0.58,-1.09,-1.85,-1.11,4,"2","1","1","1","3","3","3","3","1","1","1","1","4","4",5,"1","1","1","1","1","0","0"
"0","5","0","4","8","1","2","8","6",0.4032,-1.33,-2.92,-0.74,-3.1,-1.33,-2.26,-1.56,1.39,"11","6","8","3","1","2",-0.99,-0.6,-0.78,-0.53,3,"1","1","1","1","4","4","4","3","2","2","1","1","1","1",1,"1","1","1","1","3","0","1"
"1","8","1","7","8","0","7","8","6",2.5668,1.31,1.62,0.85,0.1,-0.48,0.93,1.59,0.67,"10","10","8","1","2","2",1.74,-0.07,1.15,1.1,3.5,"1","2","1","2","4","4","4","4","1","1","1","1","5","5",5,"1","1","1","1","3","0","1"
"1","8","0","2","8","1","2","8","6",-0.4425,0.9,-0.17,1.23,0.1,0.67,1.38,-0.04,0.71,"11","8","8","1","4","3",-0.82,-0.6,-0.08,-1.11,3,"2","1","1","2","4","3","3","3","1","1","1","1","2","1",2,"1","1","1","1","1","0","1"
"0","7","1","3","8","0","2","9","5",0.6255,-0.3,0.1,0.61,0.1,0.25,0.49,-0.04,0.25,"11","10","8","1","1","1",-1.12,1.09,1.15,1.1,2.5,"4","1","1","1","3","3","3","3","1","1","1","1","1","1",1,"1","1","1","1","3","0","1"
"1","5","1","4","4","0","0","0","4",0.3229,-0.3,-1.41,-1.01,0.1,0.25,0.16,-0.39,-1.81,"11","6","8","1","4","1",-0.66,0.81,-0.56,0,2,"4","4","2","2","3","3","3","3","2","1","1","1","1","2",2,"1","1","2","1","2","0","0"
"0","5","1","1","5","0","1","5","4",-0.9525,-0.7,0.1,0.19,-1.5,-0.48,-0.67,-0.39,0.71,"11","10","8","1","2","4",-1.11,0.31,0.26,0.54,3,"2","1","1","2","3","3","3","3","2","1","1","1","2","2",3,"1","1","1","1","1","1","2"
"1","8","1","2","8","0","3","8","4",-0.0324,0.9,-1.68,-1.68,1.27,1.1,0.47,0.52,-1.68,"10","10","8","1","2","3",-1.04,0.31,-1.38,0.54,3,"3","3","4","1","3","4","3","3","1","2","1","1","1","1",1,"1","1","1","1","1","0","0"
"0","8","1","2","8","0","2","8","3",-0.5007,0.11,1.34,0.49,0.1,1.53,0.99,0.55,-0.47,"6","6","8","1","2","1",-0.34,0.6,0.81,0.95,4,"4","2","1","2","4","4","4","3","1","1","1","1","2","2",2,"1","1","2","1","3","0","1"
"1","5","1","2","5","0","0","0","3",-0.5628,-1.96,0.68,-0.57,-1.64,1.83,0.61,1.26,0.71,"10","10","5","1","2","3",-2.65,-0.8,-0.69,-1.25,2.5,"2","1","1","2","4","4","4","4","1","2","1","1","3","2",6,"1","1","1","1","3","0","1"
"0","3","1","2","3","0","2","3","3",-0.3394,1.31,-0.17,-0.18,0.66,0.97,0.16,-0.04,0.33,"11","6","8","1","1","2",0.69,-1.57,-0.96,-1.11,2.5,"3","1","1","2","2","3","3","3","1","1","2","1","2","2",3,"1","2","1","1","2","0","0"
"0","8","1","2","8","0","1","4","8",-0.2345,1.31,0.1,0.57,0.71,0.25,-0.23,-0.64,-1.49,"2","6","8","1","4","3",-0.22,-0.52,-0.96,0.01,3,"3","3","3","2","2","2","2","2","1","2","1","1","1","1",1,"1","3","1","3","2","1","1"
"0","6","0","7","3","1","7","8","5",2.2775,-0.3,-0.15,0.49,0.1,0.81,0.16,1.09,1.09,"10","10","8","1","2","3",1.09,-0.8,1.15,0.75,3.5,"1","1","1","2","4","4","4","4","1","1","1","1","2","2",3,"1","1","1","1","1","1","2"
"1","8","1","3","8","0","2","8","3",0.1764,-0.7,0.95,0.17,0.23,1.53,1.31,-0.04,0.37,"10","8","8","3","4","2",0.16,-1,-0.36,-0.39,2.5,"1","2","1","3","4","4","3","4","1","1","1","1","2","2",1,"1","2","1","2","3","0","0"
"1","2","0","2","2","1","1","2","5",-0.8135,0.9,0.1,-0.64,0.1,0.25,0.16,1.04,-1.43,"8","10","9","1","3","3",0.31,-2.34,0.74,1.1,2.5,"3","4","2","2","2","4","4","3","1","1","1","1","1","2",2,"1","1","2","2","4","0","0"
"0","6","0","3","6","1","4","6","4",-0.2148,0.04,0.1,0.5,-1.88,0.25,-0.23,0.52,-0.2,"11","6","8","3","2","3",0.25,-1.09,-0.81,-1.66,1.5,"2","2","2","2","3","3","4","3","1","1","1","1","1","1",1,"1","2","1","1","1","0","1"
"0","5","1","3","5","0","3","5","4",0.5466,-1.96,-1.41,-1.31,-1.03,-0.46,0.16,1.1,-1.38,"11","6","8","0","4","1",1.25,0.8,0.61,0.8,2,"4","3","2","2","3","3","3","3","1","1","1","1","1","1",1,"1","1","1","1","2","0","0"
"1","8","1","2","8","0","2","8","3",-0.4453,-3.51,0.95,1.34,-0.94,0.23,-1.83,1.34,1.39,"11","6","8","1","2","3",-0.28,0.87,0.48,0.8,3.5,"1","1","1","1","2","4","2","3","1","1","1","1","1","1",1,"1","1","2","1","2","0","2"
"0","8","1","4","8","0","4","8","4",0.8963,-0.7,1.34,-0.66,-0.89,-0.36,-1.5,1.09,-0.7,"11","8","8","1","1","2",0.7,0.58,1.02,0.8,4,"3","3","2","1","3","4","4","4","1","2","1","1","1","1",1,"1","1","1","1","1","0","1"
"1","8","1","2","8","0","0","0","4",-0.874,-1.9,-0.56,-0.96,-0.89,0.67,-0.6,-0.37,0.71,"8","10","8","1","2","1",-1.04,0.81,0.26,1.1,3,"2","1","1","2","3","4","2","4","1","2","1","1","1","1",1,"1","1","1","1","3","0","1"
"0","8","1","3","8","0","7","8","6",1.43,-0.76,0.78,-0.71,1.27,1.83,1.7,0.52,-0.05,"8","10","8","1","1","2",0.56,-0.51,0.34,1.1,3,"4","1","1","2","3","4","4","4","1","2","1","1","1","1",1,"1","1","1","1","2","0","0"
"1","8","0","4","8","1","7","8","3",2.0218,-0.3,-0.17,0.49,0.1,-0.05,0.16,-0.39,1.01,"10","4","8","1","1","3",0.74,0.95,0.39,-0.16,3.5,"2","1","1","1","3","3","3","3","1","1","1","1","3","3",3,"1","1","1","1","3","0","1"
"0","3","1","2","3","0","0","0","6",-0.7161,1.31,0.1,0.59,-1.08,0.25,-1.05,-0.14,0.03,"6","2","8","1","2","1",-0.61,-2.77,-2.67,-3.24,1,"3","1","1","3","1","3","3","3","1","1","1","1","2","1",2,"1","2","3","3","1","1","1"
"0","8","0","4","8","1","2","8","5",-0.0663,-1.1,-0.56,-0.66,-0.33,-0.89,0.04,1,-0.52,"6","6","8","1","3","2",-0.34,0.81,1.15,1.1,3,"3","3","1","2","4","3","3","3","1","1","1","1","2","2",2,"1","1","1","1","2","0","1"
"0","5","0","4","4","1","4","4","4",1.0648,0.34,1.23,1.23,0.1,-0.16,0.54,1.34,-0.17,"10","10","8","0","1","3",0.8,0.51,0.81,1.1,2.5,"4","2","1","1","4","3","4","3","1","1","1","1","2","2",2,"1","2","1","2","4","0","0"
"0","8","1","5","8","0","5","8","4",1.4423,-1.74,0.1,-0.66,-0.33,-0.59,-1.07,-0.17,-0.37,"8","8","8","1","4","3",0.17,0.59,0.89,-0.25,4,"1","4","2","1","3","4","4","3","1","2","1","1","1","1",4,"1","1","1","1","3","0","0"
"1","6","1","4","6","0","2","8","5",0.0193,-1.27,-2.92,-1.51,-0.89,0.25,-0.79,-0.7,-0.15,"11","8","8","1","1","3",0.56,-0.8,0.26,0.35,3,"3","1","2","2","3","3","3","3","2","2","1","2","1","1",1,"1","1","2","2","2","0","2"
"1","8","1","5","8","0","4","8","4",0.7533,0.27,0.94,0.96,-0.84,-1.33,-0.24,1.04,1.39,"6","11","8","0","2","3",1.25,1.56,1.15,1.1,3.5,"1","1","1","1","4","4","4","4","1","1","1","1","1","3",4,"1","1","1","1","3","0","1"
"1","8","1","2","8","0","2","8","6",-0.8429,-1.33,0.1,-0.29,-1.45,-0.05,0.54,-0.06,1.01,"4","8","8","1","3","2",-0.4,1.36,1.15,1.1,1.5,"2","1","1","1","4","4","2","4","1","1","1","1","2","2",2,"1","1","1","1","4","0","0"
